CustomerID,SignupDate,Gender,Age,State,AcquisitionChannel,CampaignName,IsFirstTimeBorrower,ProductUsed,TimeToFirstLoan,TimeOnPlatform,AppDownloads,ReferralCount,LifetimeLoanCount,TotalBorrowedAmount,HasActiveLoan,IsChurned,LastActivityDate,SatisfactionScore,CSATComment,CampaignCostPerUser,ConversionRate,SourceMedium,RevenueGenerated
C2104,2024-01-04,Male,52,Kano,Referral,,0,WalletOnly,,436,0,3,9,60098,1,1,2023-12-24,1.8,Needs improvement,359.93,0.48,partner/direct,220161.81
C2105,2023-03-02,Male,51,Ibadan,USSD,BackToSchool,1,WalletOnly,,440,2,1,6,603292,1,1,2023-09-08,1.0,Great service,81.62,0.25,referral/email,80211.07
C2106,2023-10-28,Female,34,Port Harcourt,USSD,,0,WalletOnly,36,43,2,0,0,392785,0,1,2023-01-02,3.0,Great service,461.86,0.14,google/cpc,193752.7
C2107,2023-08-30,Female,19,Kano,PaidAds,,1,CashLoan,33,480,2,10,3,1197425,1,1,2023-04-30,1.6,Not intuitive,236.8,0.24,organic/search,205721.4
C2108,2023-09-21,Female,49,Port Harcourt,Referral,BackToSchool,1,POSLoan,,264,2,3,0,189683,0,0,2024-04-21,1.9,Great service,222.15,0.21,facebook/cpc,144445.64
C2109,2023-06-09,Male,36,Kano,PaidAds,NewYearBoost,1,CashLoan,,191,0,8,4,455227,0,0,2023-12-29,4.2,,425.27,0.48,facebook/cpc,119560.02
C2110,2023-07-25,Male,32,Lagos,Partner,LoanBlitz,1,CashLoan,,472,3,2,12,406812,0,0,2023-02-03,3.2,,487.55,0.36,referral/email,138013.75
C2111,2023-02-10,Female,44,Port Harcourt,Referral,BackToSchool,1,BNPL,51,35,1,0,8,911111,0,1,2023-06-25,3.2,Too many ads,179.89,0.51,facebook/cpc,172776.93
C2112,2023-06-14,Female,54,Port Harcourt,Organic,NewYearBoost,1,CashLoan,,465,0,1,9,196166,1,0,2023-03-04,4.5,Loved it,284.35,0.42,google/cpc,199121.15
C2113,2023-09-02,Female,50,Abuja,Organic,NewYearBoost,1,POSLoan,21,55,4,4,1,556434,0,0,2023-04-03,4.3,Loved it,277.32,0.27,google/cpc,251169.97
C2114,2023-06-25,Male,18,Kano,Referral,,0,WalletOnly,,270,5,8,5,690001,0,1,2023-10-14,2.2,Great service,109.53,0.57,organic/search,14886.32
C2115,2023-12-11,Male,34,Abuja,PaidAds,LoanBlitz,1,CashLoan,21,269,2,1,11,272044,1,0,2023-02-28,3.8,Too many ads,309.12,0.69,facebook/cpc,120079.46
C2116,2024-01-11,Female,25,Kano,Partner,XmasPush,0,BNPL,,477,3,9,4,606416,0,0,2023-10-06,3.2,,162.94,0.57,facebook/cpc,280830.82
C2117,2024-05-04,Male,21,Kano,USSD,,0,POSLoan,57,437,0,5,1,1228776,0,0,2024-02-28,2.1,Too many ads,53.0,0.72,partner/direct,254047.91
C2118,2024-01-26,Female,34,Port Harcourt,Partner,NewYearBoost,0,BNPL,54,195,2,1,1,283459,0,1,2023-10-08,1.1,Not intuitive,285.9,0.86,google/cpc,122753.97
C2119,2023-12-01,Female,55,Abuja,USSD,NewYearBoost,0,BNPL,22,43,0,5,1,288261,0,1,2023-05-22,2.8,Loved it,472.29,0.9,partner/direct,39290.61
C2120,2023-07-28,Male,51,Kano,Partner,BackToSchool,0,POSLoan,,44,1,0,7,1424448,1,1,2024-01-06,4.1,Loved it,462.25,0.75,referral/email,252844.69
C2121,2023-02-11,Male,35,Ibadan,Partner,BackToSchool,1,POSLoan,20,106,4,4,10,1028197,1,1,2024-02-11,5.0,Great service,332.97,0.32,partner/direct,278244.75
C2122,2023-12-31,Female,22,Kano,Referral,NewYearBoost,0,WalletOnly,,255,1,2,6,1462020,1,0,2023-04-12,2.2,,25.52,0.73,organic/search,157275.11
C2123,2024-03-01,Female,21,Abuja,Partner,,1,POSLoan,,356,3,9,1,14991,1,1,2024-04-12,1.3,Great service,213.13,0.61,partner/direct,58893.2
C2124,2023-03-14,Female,43,Lagos,Organic,NewYearBoost,1,CashLoan,15,188,4,6,6,1006823,1,0,2023-08-06,3.8,,144.05,0.26,facebook/cpc,95851.74
C2125,2023-11-28,Female,38,Abuja,PaidAds,NewYearBoost,0,BNPL,,460,4,4,10,549221,0,1,2023-02-26,2.0,Great service,78.74,0.75,organic/search,227199.73
C2126,2023-06-11,Female,50,Ibadan,PaidAds,,0,POSLoan,,401,4,6,6,669753,1,1,2023-02-26,1.6,Needs improvement,24.17,0.66,facebook/cpc,17202.7
C2127,2024-01-13,Female,30,Lagos,USSD,NewYearBoost,1,WalletOnly,53,76,3,6,0,1427009,1,1,2023-01-20,1.0,Great service,163.78,0.2,facebook/cpc,163958.36
C2128,2023-06-13,Female,41,Lagos,Organic,NewYearBoost,0,POSLoan,,286,4,10,11,980429,0,0,2023-06-12,3.3,Too many ads,393.62,0.77,partner/direct,226481.4
C2129,2024-01-16,Female,47,Ibadan,Referral,XmasPush,0,WalletOnly,46,372,1,8,8,39831,1,0,2023-12-12,3.3,Loved it,368.49,0.55,referral/email,101704.39
C2130,2023-08-05,Male,18,Kano,Organic,BackToSchool,1,WalletOnly,11,423,2,10,11,703714,0,1,2023-08-28,3.0,,179.96,0.33,partner/direct,200891.76
C2131,2023-02-21,Female,23,Port Harcourt,USSD,,0,WalletOnly,39,215,4,5,5,814654,1,1,2024-02-26,2.3,,256.69,0.12,referral/email,100359.52
C2132,2023-02-17,Male,50,Kano,Organic,XmasPush,0,CashLoan,,292,4,5,7,22363,1,1,2023-07-25,4.5,Not intuitive,24.04,0.14,organic/search,103268.77
C2133,2023-12-16,Male,18,Lagos,PaidAds,BackToSchool,0,WalletOnly,,110,0,5,5,1038473,0,1,2024-02-08,1.9,,167.94,0.82,organic/search,176295.2
C2134,2023-10-30,Female,20,Abuja,Referral,BackToSchool,1,CashLoan,45,118,5,3,8,1253853,0,1,2023-06-30,1.4,Great service,90.09,0.23,facebook/cpc,268764.95
C2135,2024-04-19,Female,38,Abuja,Referral,NewYearBoost,0,WalletOnly,57,299,1,5,11,641301,1,1,2023-04-19,4.3,Great service,312.47,0.21,facebook/cpc,174713.85
C2136,2023-03-06,Male,59,Ibadan,USSD,,0,BNPL,4,407,0,4,10,1484341,0,1,2023-08-16,1.2,,158.21,0.7,referral/email,28412.49
C2137,2024-01-13,Male,34,Ibadan,USSD,NewYearBoost,0,POSLoan,,129,4,1,6,1496036,0,1,2023-09-16,3.1,Loved it,227.15,0.1,referral/email,170928.87
C2138,2024-03-10,Female,26,Kano,PaidAds,NewYearBoost,0,CashLoan,43,196,4,7,5,586873,0,0,2023-06-08,1.4,Great service,432.75,0.77,partner/direct,232907.49
C2139,2023-05-04,Female,34,Port Harcourt,Referral,NewYearBoost,1,BNPL,25,88,1,10,1,1463658,0,0,2023-09-25,4.0,Not intuitive,215.01,0.08,partner/direct,115290.24
C2140,2023-02-09,Male,27,Port Harcourt,Organic,,0,CashLoan,,412,3,10,7,911708,1,1,2023-03-25,4.5,Needs improvement,328.91,0.63,facebook/cpc,196443.61
C2141,2023-09-22,Male,33,Kano,USSD,,1,POSLoan,,52,5,5,9,1469475,1,0,2024-04-26,4.3,,410.06,0.32,organic/search,237867.51
C2142,2023-05-21,Male,57,Lagos,Partner,,1,POSLoan,,387,1,9,12,1057365,0,1,2024-03-31,4.4,,324.33,0.75,facebook/cpc,23807.8
C2143,2023-07-20,Male,43,Lagos,PaidAds,NewYearBoost,1,WalletOnly,,231,0,5,1,204235,0,0,2023-09-27,3.6,Great service,196.4,0.33,partner/direct,181883.15
C2144,2023-05-28,Female,22,Lagos,PaidAds,,0,BNPL,,202,4,0,5,174135,0,0,2023-07-24,3.0,,295.34,0.89,organic/search,39236.03
C2145,2023-09-30,Male,18,Abuja,Organic,BackToSchool,0,POSLoan,,126,5,4,0,906859,0,0,2024-03-20,1.1,Not intuitive,47.41,0.5,google/cpc,218626.79
C2146,2023-10-18,Male,46,Lagos,USSD,LoanBlitz,0,CashLoan,,414,3,9,7,1390506,1,1,2023-05-16,4.4,Needs improvement,44.81,0.3,google/cpc,144998.28
C2147,2024-05-13,Female,36,Ibadan,USSD,XmasPush,1,BNPL,,68,2,0,6,777237,1,0,2023-10-25,3.6,,466.39,0.9,google/cpc,271588.16
C2148,2023-11-17,Female,52,Kano,USSD,NewYearBoost,0,CashLoan,1,105,1,5,12,360815,1,1,2023-04-21,4.4,,207.94,0.79,referral/email,137226.93
C2149,2023-11-17,Male,33,Kano,Referral,XmasPush,1,WalletOnly,46,475,4,9,1,315622,0,0,2024-06-08,2.6,Needs improvement,431.93,0.2,google/cpc,9370.47
C2150,2023-12-29,Male,52,Port Harcourt,Partner,,0,WalletOnly,33,442,4,7,2,1257480,0,1,2024-01-05,1.8,Loved it,178.84,0.16,google/cpc,93834.1
C2151,2023-10-27,Female,58,Lagos,Referral,,0,WalletOnly,4,311,0,10,4,1314092,0,1,2023-11-11,4.4,Great service,379.14,0.63,facebook/cpc,89801.05
C2152,2023-06-22,Male,52,Kano,Organic,LoanBlitz,0,WalletOnly,32,36,1,4,12,634759,1,0,2024-05-14,2.7,Not intuitive,415.41,0.21,organic/search,273479.37
C2153,2023-08-12,Male,34,Lagos,Referral,NewYearBoost,0,WalletOnly,,149,3,0,3,112134,0,1,2023-12-20,4.7,Not intuitive,283.72,0.26,facebook/cpc,27518.22
C2154,2023-07-30,Male,22,Kano,Partner,BackToSchool,0,BNPL,9,415,0,2,2,1090132,0,1,2023-11-30,4.4,,362.92,0.39,google/cpc,154303.46
C2155,2023-12-04,Male,23,Abuja,Referral,LoanBlitz,0,WalletOnly,,117,1,1,8,1149375,0,1,2023-03-02,4.9,Needs improvement,110.7,0.6,partner/direct,7572.5
C2156,2023-01-13,Female,31,Lagos,Organic,,0,BNPL,,189,1,3,9,1288430,0,1,2023-01-23,2.9,Not intuitive,262.78,0.86,referral/email,234827.58
C2157,2023-03-17,Male,54,Port Harcourt,USSD,,1,CashLoan,,291,5,7,5,1111160,1,1,2023-12-05,4.8,Needs improvement,324.08,0.83,facebook/cpc,128183.85
C2158,2024-05-17,Female,50,Lagos,Partner,BackToSchool,0,WalletOnly,32,187,2,0,1,1322322,1,0,2024-02-15,3.4,,489.46,0.35,partner/direct,29824.38
C2159,2024-01-23,Male,20,Lagos,Partner,BackToSchool,0,POSLoan,53,439,1,9,7,1478302,1,1,2024-06-29,1.6,Great service,486.48,0.77,google/cpc,111015.58
C2160,2024-03-04,Male,19,Abuja,Organic,NewYearBoost,0,WalletOnly,13,86,3,9,8,177184,1,0,2023-01-18,3.5,Great service,289.67,0.26,google/cpc,107519.19
C2161,2023-01-01,Female,43,Kano,PaidAds,NewYearBoost,1,BNPL,,48,0,4,3,404431,1,1,2023-08-19,1.8,Too many ads,484.47,0.3,referral/email,204648.16
C2162,2024-05-06,Male,54,Lagos,Partner,LoanBlitz,1,BNPL,54,126,4,7,6,1143451,1,1,2023-08-09,4.1,Too many ads,383.78,0.53,referral/email,258402.56
C2163,2024-03-11,Female,48,Ibadan,USSD,LoanBlitz,0,WalletOnly,,489,3,10,9,596683,0,1,2023-11-24,4.4,Not intuitive,431.24,0.62,organic/search,85162.06
C2164,2024-03-04,Male,52,Abuja,Organic,,1,BNPL,,208,5,10,8,1132172,0,1,2024-04-25,3.2,Too many ads,287.58,0.17,referral/email,274105.65
C2165,2023-01-19,Female,37,Ibadan,Organic,XmasPush,1,WalletOnly,41,195,0,1,0,92480,0,0,2024-04-13,1.9,,162.75,0.59,referral/email,143727.05
C2166,2023-11-17,Female,46,Abuja,PaidAds,NewYearBoost,0,POSLoan,57,187,5,8,11,1492506,0,0,2023-12-21,1.3,,311.9,0.33,google/cpc,220219.77
C2167,2023-03-14,Female,30,Port Harcourt,USSD,,1,WalletOnly,,367,0,7,0,581980,1,0,2023-05-18,4.7,Loved it,225.65,0.47,google/cpc,260833.53
C2168,2023-05-09,Female,53,Lagos,USSD,,1,WalletOnly,43,424,3,4,1,82935,0,1,2023-09-04,2.2,,478.32,0.48,google/cpc,215390.25
C2169,2023-11-04,Female,18,Lagos,Partner,XmasPush,1,BNPL,59,423,0,7,7,940150,0,0,2024-01-18,5.0,,80.06,0.9,organic/search,213579.57
C2170,2023-09-05,Female,26,Abuja,Referral,NewYearBoost,1,CashLoan,49,89,4,7,10,83617,1,0,2023-08-14,2.9,Loved it,213.86,0.8,organic/search,270193.12
C2171,2023-12-07,Female,25,Lagos,USSD,BackToSchool,0,CashLoan,3,279,2,3,1,989055,0,1,2023-05-27,3.6,Too many ads,290.71,0.37,google/cpc,120653.6
C2172,2023-01-12,Female,55,Ibadan,Organic,NewYearBoost,0,BNPL,,442,3,8,12,1163697,0,1,2023-10-10,1.1,Not intuitive,478.45,0.84,partner/direct,83628.69
C2173,2023-03-21,Male,38,Port Harcourt,Referral,LoanBlitz,1,POSLoan,54,100,2,7,12,1373906,1,0,2024-04-04,2.3,Great service,468.93,0.42,google/cpc,26039.4
C2174,2023-05-05,Male,60,Lagos,USSD,,0,WalletOnly,24,292,4,10,3,436945,1,1,2023-05-17,3.5,Loved it,297.06,0.8,google/cpc,48430.31
C2175,2024-02-13,Male,23,Kano,USSD,BackToSchool,1,BNPL,5,89,0,6,6,582688,0,0,2023-01-27,1.5,Too many ads,37.2,0.75,google/cpc,183680.81
C2176,2023-04-19,Male,43,Port Harcourt,USSD,BackToSchool,1,CashLoan,40,28,5,0,8,1398245,1,1,2023-04-09,1.9,,194.51,0.09,facebook/cpc,131077.27
C2177,2023-10-05,Male,38,Kano,Referral,LoanBlitz,1,WalletOnly,,314,5,4,0,1243172,0,1,2023-07-02,1.3,,156.51,0.66,facebook/cpc,284513.54
C2178,2023-07-15,Male,39,Ibadan,Referral,BackToSchool,1,CashLoan,45,136,1,0,6,1101973,0,1,2023-09-03,1.8,,64.93,0.38,organic/search,59474.17
C2179,2024-03-06,Male,26,Lagos,Organic,XmasPush,1,WalletOnly,,20,0,10,10,1164385,1,1,2023-01-02,4.0,,246.28,0.87,partner/direct,78591.38
C2180,2023-06-01,Female,30,Ibadan,Referral,XmasPush,1,BNPL,,233,4,5,6,756766,0,1,2023-06-25,3.6,,27.87,0.77,google/cpc,89074.49
C2181,2023-02-14,Male,59,Lagos,Referral,NewYearBoost,1,BNPL,,465,2,0,10,302355,1,1,2023-05-05,2.3,,496.42,0.11,organic/search,993.77
C2182,2024-03-13,Male,45,Ibadan,USSD,LoanBlitz,1,WalletOnly,16,377,3,2,0,878757,0,1,2023-05-12,2.9,Needs improvement,317.28,0.87,referral/email,278947.25
C2183,2023-06-18,Male,39,Ibadan,PaidAds,BackToSchool,0,CashLoan,,441,1,10,11,196190,0,1,2023-02-12,3.4,,24.7,0.71,facebook/cpc,168170.98
C2184,2023-05-09,Female,43,Kano,USSD,BackToSchool,1,POSLoan,,345,0,8,11,1394091,1,1,2024-05-25,2.2,,208.31,0.46,google/cpc,219348.62
C2185,2023-03-11,Female,35,Abuja,Organic,XmasPush,1,BNPL,,38,0,8,9,1478664,1,0,2023-09-26,3.3,Loved it,5.84,0.55,facebook/cpc,233481.18
C2186,2023-06-25,Male,22,Lagos,Organic,NewYearBoost,1,WalletOnly,,61,0,9,6,1111314,0,0,2023-03-01,4.1,Loved it,141.27,0.64,referral/email,150775.68
C2187,2023-09-26,Female,56,Lagos,USSD,BackToSchool,1,WalletOnly,,23,1,0,7,614422,0,1,2023-07-15,2.6,,30.99,0.89,partner/direct,71215.46
C2188,2023-09-08,Male,54,Port Harcourt,USSD,NewYearBoost,0,BNPL,56,262,5,7,3,575657,1,1,2023-09-23,1.8,Needs improvement,166.03,0.42,google/cpc,72585.86
C2189,2023-11-24,Female,22,Ibadan,Organic,,0,WalletOnly,,242,5,1,1,1085869,1,0,2024-03-22,4.9,Great service,14.83,0.81,partner/direct,37988.78
C2190,2024-05-06,Male,23,Lagos,USSD,XmasPush,0,POSLoan,47,296,1,4,3,234613,0,0,2023-09-08,1.2,Loved it,439.9,0.14,google/cpc,232773.15
C2191,2023-12-14,Male,41,Port Harcourt,Referral,LoanBlitz,1,WalletOnly,11,232,0,9,9,284844,1,0,2023-10-04,3.8,Great service,118.92,0.34,partner/direct,191523.12
C2192,2023-02-15,Female,28,Kano,Partner,,1,POSLoan,,105,4,7,11,1493670,0,0,2024-01-29,4.9,Loved it,338.3,0.62,google/cpc,240400.99
C2193,2024-03-10,Male,33,Ibadan,PaidAds,LoanBlitz,0,POSLoan,43,279,1,0,0,201461,1,0,2024-06-13,4.9,Great service,12.06,0.64,facebook/cpc,160530.5
C2194,2023-08-02,Male,43,Kano,Partner,,0,WalletOnly,10,127,5,2,9,1456229,0,1,2023-03-11,3.3,Loved it,348.65,0.55,google/cpc,193647.87
C2195,2023-11-06,Male,52,Ibadan,USSD,BackToSchool,0,POSLoan,,300,3,2,12,1281052,1,0,2023-04-23,2.3,,379.62,0.46,facebook/cpc,117691.05
C2196,2023-11-16,Male,24,Kano,PaidAds,,1,POSLoan,,481,0,10,0,623931,0,1,2023-03-25,4.9,,185.08,0.81,partner/direct,258504.72
C2197,2023-11-14,Female,50,Kano,Partner,LoanBlitz,1,BNPL,32,121,3,1,12,475675,1,0,2023-06-20,4.7,Not intuitive,329.43,0.49,organic/search,66466.77
C2198,2023-10-29,Male,45,Abuja,PaidAds,,0,POSLoan,42,231,0,1,0,1451732,0,0,2023-02-21,1.2,Not intuitive,324.96,0.6,google/cpc,260681.22
C2199,2024-02-18,Male,59,Kano,Partner,XmasPush,0,WalletOnly,,398,3,5,7,1311125,1,0,2023-12-28,3.2,,245.22,0.85,referral/email,266349.18
C2200,2023-12-10,Male,20,Abuja,USSD,BackToSchool,1,CashLoan,35,64,0,8,7,1249953,1,1,2024-04-17,3.6,Loved it,118.16,0.72,referral/email,143704.07
C2201,2024-02-03,Male,44,Lagos,PaidAds,BackToSchool,0,POSLoan,41,310,5,3,6,1268184,1,1,2023-04-05,4.6,,276.61,0.18,partner/direct,277325.43
C2202,2024-01-05,Female,26,Abuja,USSD,LoanBlitz,1,WalletOnly,3,122,4,0,2,847176,0,1,2023-06-16,3.5,Too many ads,83.97,0.15,facebook/cpc,221788.67
C2203,2024-04-03,Female,50,Port Harcourt,USSD,LoanBlitz,0,BNPL,,314,5,6,7,102610,1,0,2024-04-04,3.7,Needs improvement,8.58,0.59,referral/email,8895.55
C2204,2023-05-07,Female,54,Ibadan,Referral,BackToSchool,0,WalletOnly,42,330,4,8,11,464637,1,0,2023-08-06,2.4,Not intuitive,414.76,0.17,organic/search,31399.32
C2205,2023-07-22,Female,23,Port Harcourt,PaidAds,BackToSchool,0,BNPL,,68,3,1,6,90646,0,1,2023-04-02,4.4,Great service,476.7,0.61,facebook/cpc,29082.76
C2206,2023-01-09,Female,41,Port Harcourt,Organic,LoanBlitz,0,BNPL,,229,5,0,5,23752,1,1,2024-03-05,1.7,Too many ads,437.96,0.62,referral/email,230138.16
C2207,2023-09-27,Female,45,Ibadan,Partner,XmasPush,0,BNPL,15,461,4,8,5,368643,0,1,2023-11-27,3.0,Needs improvement,168.54,0.36,referral/email,52871.87
C2208,2023-06-19,Female,54,Port Harcourt,USSD,BackToSchool,1,BNPL,,62,3,10,6,1485834,1,0,2023-07-11,2.2,,336.03,0.64,organic/search,256700.41
C2209,2024-01-10,Female,40,Port Harcourt,Partner,LoanBlitz,0,POSLoan,,149,5,7,2,1273534,0,0,2024-05-30,2.9,Not intuitive,398.07,0.36,referral/email,200639.26
C2210,2023-01-05,Male,27,Lagos,Referral,LoanBlitz,0,BNPL,,229,5,8,4,989207,1,0,2023-07-28,2.6,Loved it,261.11,0.85,google/cpc,283838.1
C2211,2024-03-18,Female,58,Kano,Organic,LoanBlitz,1,BNPL,25,358,3,1,11,1018142,0,0,2023-03-30,4.4,Loved it,45.17,0.18,google/cpc,155280.52
C2212,2024-01-17,Male,33,Lagos,Organic,,0,CashLoan,51,358,3,2,12,636756,0,0,2024-02-05,3.6,Not intuitive,334.52,0.06,partner/direct,83945.88
C2213,2024-04-17,Female,37,Ibadan,USSD,LoanBlitz,0,BNPL,,203,0,7,8,905459,0,0,2023-08-15,1.4,Needs improvement,452.69,0.23,referral/email,73340.67
C2214,2023-02-12,Male,33,Lagos,Partner,NewYearBoost,1,BNPL,,355,5,5,4,1025340,1,1,2023-11-02,1.9,Not intuitive,150.36,0.19,partner/direct,268023.6
C2215,2024-03-16,Male,27,Abuja,Referral,BackToSchool,1,CashLoan,43,22,0,3,7,1315722,0,0,2023-07-05,3.0,,90.96,0.46,referral/email,124541.47
C2216,2023-02-13,Male,31,Port Harcourt,Referral,NewYearBoost,1,POSLoan,16,117,5,9,12,887747,0,1,2023-06-30,5.0,,482.46,0.07,referral/email,98335.64
C2217,2023-05-21,Female,30,Port Harcourt,PaidAds,LoanBlitz,1,POSLoan,,364,5,5,5,225917,0,0,2024-04-25,4.2,,243.69,0.73,referral/email,12657.24
C2218,2023-08-01,Female,37,Ibadan,USSD,XmasPush,0,CashLoan,,284,5,1,6,321712,1,0,2023-04-01,4.6,,72.82,0.42,google/cpc,241616.01
C2219,2024-05-07,Female,50,Kano,Partner,XmasPush,0,BNPL,24,432,1,6,11,482550,0,1,2023-09-28,4.2,,281.1,0.39,google/cpc,44939.69
C2220,2023-02-27,Male,42,Kano,Organic,LoanBlitz,1,BNPL,44,125,3,9,7,1191230,1,1,2023-03-01,1.2,Too many ads,349.54,0.13,referral/email,268779.14
C2221,2023-12-28,Male,52,Port Harcourt,Referral,BackToSchool,0,WalletOnly,46,414,1,5,2,1168167,1,1,2024-01-02,2.8,Not intuitive,327.67,0.85,organic/search,236480.59
C2222,2023-03-18,Female,27,Kano,Partner,,0,CashLoan,,388,2,10,1,852047,0,1,2024-02-13,3.4,,111.92,0.3,organic/search,56226.15
C2223,2023-03-26,Female,44,Lagos,PaidAds,BackToSchool,1,CashLoan,1,174,0,4,11,965846,0,1,2023-06-02,2.8,Not intuitive,296.05,0.64,google/cpc,298915.9
C2224,2023-10-22,Male,41,Port Harcourt,Organic,BackToSchool,0,CashLoan,,294,1,0,10,826598,0,1,2023-02-27,2.0,Needs improvement,470.98,0.27,referral/email,173849.47
C2225,2023-03-31,Male,36,Lagos,USSD,,1,WalletOnly,54,267,0,5,7,613200,0,1,2023-06-06,1.3,,251.79,0.17,partner/direct,230668.87
C2226,2024-05-21,Female,32,Port Harcourt,USSD,NewYearBoost,0,CashLoan,,397,1,1,2,1343889,0,1,2023-09-07,1.6,Loved it,292.35,0.12,facebook/cpc,81782.5
C2227,2024-01-27,Female,51,Lagos,Referral,,0,CashLoan,34,217,2,6,9,734617,1,1,2024-04-24,4.0,,35.9,0.33,referral/email,235776.98
C2228,2023-11-23,Female,25,Lagos,USSD,LoanBlitz,1,BNPL,,232,3,0,9,636423,0,1,2023-02-15,2.2,Not intuitive,167.72,0.38,google/cpc,37429.33
C2229,2023-03-16,Male,21,Abuja,PaidAds,XmasPush,1,POSLoan,,88,0,0,12,678510,0,0,2023-03-05,4.6,Great service,48.15,0.46,referral/email,164321.5
C2230,2024-04-25,Male,24,Kano,Referral,XmasPush,1,WalletOnly,,27,4,5,4,685235,0,1,2023-11-05,4.4,,401.57,0.6,referral/email,6481.13
C2231,2023-09-01,Male,48,Lagos,Partner,,1,CashLoan,42,470,3,5,6,76697,1,0,2023-11-21,4.1,,270.37,0.23,partner/direct,158031.23
C2232,2023-06-13,Female,37,Port Harcourt,PaidAds,XmasPush,0,POSLoan,18,307,5,5,9,29849,1,1,2023-05-28,1.4,,7.13,0.61,referral/email,136408.64
C2233,2024-02-09,Male,55,Abuja,PaidAds,XmasPush,1,CashLoan,,47,4,6,6,836863,0,1,2024-04-30,1.3,Not intuitive,468.84,0.43,partner/direct,178889.01
C2234,2023-10-01,Female,26,Kano,USSD,,0,WalletOnly,1,454,0,0,11,716635,0,0,2023-04-18,2.9,,471.68,0.38,partner/direct,155381.2
C2235,2023-07-09,Female,51,Port Harcourt,Partner,NewYearBoost,0,CashLoan,50,361,4,6,8,286528,0,1,2024-01-09,2.3,,22.66,0.15,partner/direct,141574.36
C2236,2024-04-11,Female,32,Ibadan,Organic,XmasPush,0,CashLoan,46,429,0,4,7,774229,1,1,2024-01-15,2.0,Loved it,385.72,0.66,organic/search,143848.0
C2237,2023-04-05,Male,50,Port Harcourt,Partner,LoanBlitz,0,POSLoan,,59,0,10,5,1084274,1,0,2023-01-03,2.9,Needs improvement,236.74,0.24,referral/email,52909.98
C2238,2023-02-21,Female,28,Port Harcourt,Partner,LoanBlitz,0,CashLoan,,205,0,9,11,839522,0,1,2024-03-28,4.5,Great service,3.78,0.57,facebook/cpc,88682.14
C2239,2023-11-18,Male,59,Port Harcourt,Organic,LoanBlitz,1,BNPL,,234,1,8,12,311124,1,0,2023-05-20,1.2,,263.29,0.44,facebook/cpc,279863.89
C2240,2023-08-13,Female,33,Lagos,PaidAds,NewYearBoost,0,POSLoan,52,340,5,2,6,1445787,1,1,2023-01-01,1.9,,68.81,0.71,partner/direct,200829.82
C2241,2023-02-19,Male,49,Lagos,USSD,LoanBlitz,1,WalletOnly,,115,4,9,11,1286770,0,0,2023-06-06,3.8,Needs improvement,104.35,0.7,referral/email,294947.66
C2242,2024-05-22,Female,54,Port Harcourt,PaidAds,BackToSchool,1,POSLoan,32,413,5,5,7,269070,1,0,2023-02-05,4.6,Needs improvement,173.73,0.71,referral/email,7479.01
C2243,2023-08-16,Female,25,Ibadan,Referral,LoanBlitz,0,WalletOnly,13,233,2,3,11,1016640,1,1,2024-02-09,4.4,Too many ads,93.1,0.67,organic/search,274450.42
C2244,2024-03-27,Female,31,Kano,Partner,LoanBlitz,0,POSLoan,,387,5,2,11,759766,0,0,2023-08-11,2.2,,50.84,0.48,partner/direct,269483.39
C2245,2023-01-06,Male,52,Kano,USSD,BackToSchool,0,CashLoan,,247,0,4,4,908360,1,0,2023-09-22,1.1,Great service,477.84,0.39,facebook/cpc,196077.52
C2246,2023-10-04,Male,35,Lagos,Referral,LoanBlitz,1,WalletOnly,42,398,2,2,5,838920,0,0,2024-06-26,3.9,Loved it,395.67,0.55,partner/direct,255922.87
C2247,2023-11-28,Female,43,Kano,Partner,NewYearBoost,1,CashLoan,35,390,3,7,6,1355895,1,1,2023-11-03,3.6,Great service,162.17,0.31,organic/search,250317.58
C2248,2023-07-17,Male,59,Lagos,USSD,NewYearBoost,1,POSLoan,43,165,5,9,6,760241,0,0,2023-07-08,2.6,Too many ads,82.29,0.83,partner/direct,255329.04
C2249,2024-01-15,Male,49,Ibadan,Partner,,1,BNPL,,223,2,9,4,631554,0,1,2024-03-11,3.0,Too many ads,93.98,0.49,facebook/cpc,68844.3
C2250,2024-05-30,Male,45,Port Harcourt,Referral,LoanBlitz,0,POSLoan,54,187,0,6,11,1466893,0,0,2024-06-05,3.2,,341.46,0.6,google/cpc,104643.95
C2251,2024-02-01,Male,36,Port Harcourt,PaidAds,,0,POSLoan,,275,1,9,11,1431465,0,0,2023-07-05,3.8,Loved it,180.49,0.72,partner/direct,65696.92
C2252,2023-03-28,Male,39,Kano,Organic,BackToSchool,1,CashLoan,43,279,2,2,0,911883,1,1,2023-08-30,1.9,Needs improvement,122.22,0.34,facebook/cpc,49686.11
C2253,2024-02-08,Female,37,Port Harcourt,PaidAds,NewYearBoost,0,BNPL,19,304,2,5,10,206007,1,0,2023-12-27,4.9,Needs improvement,253.37,0.46,referral/email,61985.92
C2254,2023-03-30,Male,47,Kano,USSD,XmasPush,0,WalletOnly,,498,4,0,7,576741,0,0,2024-04-11,1.3,Loved it,271.6,0.63,organic/search,287562.0
